common_voice_eo_17899568|Batadi kiel fiŝo kontraŭ glacio|Batadi kiel fiŝo kontraŭ glacio
common_voice_eo_17899569|Li min amas ankoraŭ ŝi pensis|Li min amas ankoraŭ ŝi pensis
common_voice_eo_17899570|Hodiaŭ tiu espero estis forfluginta por ĉiam|Hodiaŭ tiu espero estis forfluginta por ĉiam
common_voice_eo_17899571|Lin sendu al mi tuje|Lin sendu al mi tuje
common_voice_eo_17899572|Tiu rakonto okazis antaŭ la servistino kiu preparis la teon|Tiu rakonto okazis antaŭ la servistino kiu preparis la teon
common_voice_eo_17899573|Neniam mi estus kredinta ke vi tiel friponiĝus|Neniam mi estus kredinta ke vi tiel friponiĝus
common_voice_eo_17899574|Tamen ĉu vi povas diri ion kion mi ne konas tiel plene kiel vi|Tamen ĉu vi povas diri ion kion mi ne konas tiel plene kiel vi
common_voice_eo_17899575|Mi jam diris nur la hazardo nin metis en kontakto dum kelkaj horoj|Mi jam diris nur la hazardo nin metis en kontakto dum kelkaj horoj
common_voice_eo_17899576|Li pafis sin for|Li pafis sin for
common_voice_eo_17899577|Mi ĉiam vidis ĝin tia kia ĝi estas|Mi ĉiam vidis ĝin tia kia ĝi estas
common_voice_eo_18044459|Nur suferinto ŝatas feliĉon|Nur suferinto ŝatas feliĉon
common_voice_eo_18044460|Vi povas eĉ haki lignon sur lia kapo|Vi povas eĉ haki lignon sur lia kapo
common_voice_eo_18044461|Mi eraris|Mi eraris
common_voice_eo_18044462|Infanon malbonigas ne petolado sed malbona kamarado|Infanon malbonigas ne petolado sed malbona kamarado
common_voice_eo_18044464|Malriĉeco ne estas krimo tamen kondukas al malestimo|Malriĉeco ne estas krimo tamen kondukas al malestimo
common_voice_eo_18044515|Kaj li ŝin enirigis en sian laborĉambron|Kaj li ŝin enirigis en sian laborĉambron
common_voice_eo_18044516|Reĝino ruĝiĝis pro plezuro|Reĝino ruĝiĝis pro plezuro
common_voice_eo_18044517|Eduardo fikse rigardis sian amikon en la blankaĵo de okuloj|Eduardo fikse rigardis sian amikon en la blankaĵo de okuloj
common_voice_eo_18044518|Mia rakonto estos samtempe mallonga kaj terura|Mia rakonto estos samtempe mallonga kaj terura
common_voice_eo_18044519|Ĉu tio havas gravecon|Ĉu tio havas gravecon
common_voice_eo_18060620|En ĉiu malbono estas iom da bono|En ĉiu malbono estas iom da bono
common_voice_eo_18060621|Kio iras el koro venas al koro|Kio iras el koro venas al koro
common_voice_eo_18060622|Eble tio kion vi diras estas vera por aliuloj|Eble tio kion vi diras estas vera por aliuloj
common_voice_eo_18060623|Necese estas ke mi vidu kiu alvenas|Necese estas ke mi vidu kiu alvenas
common_voice_eo_18060625|Mi nesciis ke mi havas fraton kaj ke tiu frato estas vi|Mi nesciis ke mi havas fraton kaj ke tiu frato estas vi
common_voice_eo_18060630|En juneco logas en maljuneco tedas|En juneco logas en maljuneco tedas
common_voice_eo_18060631|Kiom ajn vi penos nenio elvenos|Kiom ajn vi penos nenio elvenos
common_voice_eo_18060632|Pronomoj mia min kaj mi en mondo reĝas ĉiam tri|Pronomoj mia min kaj mi en mondo reĝas ĉiam tri
common_voice_eo_18060633|Preni iun sur la dentojn|Preni iun sur la dentojn
common_voice_eo_18060634|Ĉu mi ne estas kuracisto|Ĉu mi ne estas kuracisto
common_voice_eo_18230907|Kion vi faris je ĝi|Kion vi faris je ĝi
common_voice_eo_18230908|Mia patro estis gajninta iom da riĉeco per fabrikado de maŝinoj|Mia patro estis gajninta iom da riĉeco per fabrikado de maŝinoj
common_voice_eo_18230909|Mi plenumis viajn ordonojn|Mi plenumis viajn ordonojn
common_voice_eo_18230910|Oni vivas ne kun mono sed kun persono|Oni vivas ne kun mono sed kun persono
common_voice_eo_18230911|Mi vidis lin malsupre en la korto|Mi vidis lin malsupre en la korto
common_voice_eo_18230912|Tio troiĝas ŝi ĝemis tio troiĝas|Tio troiĝas ŝi ĝemis tio troiĝas
common_voice_eo_18230913|Estas li tiu kiu postulis ke mi faru miajn universitatajn studadojn|Estas li tiu kiu postulis ke mi faru miajn universitatajn studadojn
common_voice_eo_18230914|Dion fidu sed senfare ne sidu|Dion fidu sed senfare ne sidu
common_voice_eo_18230915|Post kelkaj tagoj la infano fartis tute kontentige|Post kelkaj tagoj la infano fartis tute kontentige
common_voice_eo_18230916|Estas mia morto tio kio sigelus ilian feliĉecon|Estas mia morto tio kio sigelus ilian feliĉecon
common_voice_eo_18585504|Ne naskas porko leonidon nek korniko aglidon|Ne naskas porko leonidon nek korniko aglidon
common_voice_eo_18585505|Amiko fidela estas trezoro plej bela|Amiko fidela estas trezoro plej bela
common_voice_eo_18585511|Senfara plendo ne estas defendo|Senfara plendo ne estas defendo
common_voice_eo_18585521|Sidu lango malantaŭ la vango|Sidu lango malantaŭ la vango
common_voice_eo_18585522|Kiam la publiko volas ion ĝi tion volas obstine|Kiam la publiko volas ion ĝi tion volas obstine
common_voice_eo_18585523|Nu neutile ilin serĉi pli longatempe|Nu neutile ilin serĉi pli longatempe
common_voice_eo_18585524|Volo kaj deziro leĝojn ne konas|Volo kaj deziro leĝojn ne konas
common_voice_eo_18585525|Sed fine kiu li estas|Sed fine kiu li estas
common_voice_eo_18585527|Vi estas ŝia rajta edzo ŝi al vi apartenas ŝin reprenu|Vi estas ŝia rajta edzo ŝi al vi apartenas ŝin reprenu
common_voice_eo_18585528|Ĉu vi estis tre koralligita al li|Ĉu vi estis tre koralligita al li
common_voice_eo_18532308|Korvo al korvo okulon ne pikas|Korvo al korvo okulon ne pikas
common_voice_eo_18532309|Plej kuirita kampulo ĉiam restos krudulo|Plej kuirita kampulo ĉiam restos krudulo
common_voice_eo_18532310|Ne Herbenon favoris cirkonstancoj kiujn li tre lerte sciis utiligi|Ne Herbenon favoris cirkonstancoj kiujn li tre lerte sciis utiligi
common_voice_eo_18532311|Kie estas harmonio estas beno de Dio|Kie estas harmonio estas beno de Dio
common_voice_eo_18532312|Amo faras ion mono ĉion|Amo faras ion mono ĉion
common_voice_eo_18534864|Sidiĝu apud min sinjoro Fradeko kaj ni interparolu|Sidiĝu apud min sinjoro Fradeko kaj ni interparolu
common_voice_eo_18534865|Rigardaĉi kiel bovido|Rigardaĉi kiel bovido
common_voice_eo_18534866|Ne juĝu pri afero laŭ ĝia ekstero|Ne juĝu pri afero laŭ ĝia ekstero
common_voice_eo_18534867|Necese estas ke mi tie ĉeestu por ĝin dissekci|Necese estas ke mi tie ĉeestu por ĝin dissekci
common_voice_eo_18534868|Fiŝo volas naĝi|Fiŝo volas naĝi
common_voice_eo_18396390|Dank al Herbeno Fradeko renkontis feliĉon kaj amon|Dank al Herbeno Fradeko renkontis feliĉon kaj amon
common_voice_eo_18396394|En la lando li estis objekto de ĝenerala naŭzo|En la lando li estis objekto de ĝenerala naŭzo
common_voice_eo_18396475|Fradeko fikse rigardadis sian edzinon|Fradeko fikse rigardadis sian edzinon
common_voice_eo_18396476|Du farmanieroj prezentiĝas al li|Du farmanieroj prezentiĝas al li
common_voice_eo_18396478|Do mi sciis en kiu loko mi vin trovos|Do mi sciis en kiu loko mi vin trovos
common_voice_eo_18396479|Depost tro longa tempo daŭras tiu komedio|Depost tro longa tempo daŭras tiu komedio
common_voice_eo_18396495|Estu certa ke mi ne ĝin forgesos|Estu certa ke mi ne ĝin forgesos
common_voice_eo_18396496|Diru la veron|Diru la veron
common_voice_eo_18396497|En ĉiuj lokoj oni ilin renkontis unu apud la alia|En ĉiuj lokoj oni ilin renkontis unu apud la alia
common_voice_eo_18396498|Ĉu Beatrico|Ĉu Beatrico
common_voice_eo_18396499|Akceptu min mi igos vin tre feliĉa|Akceptu min mi igos vin tre feliĉa
common_voice_eo_17913272|Ne naskas porko leonidon nek korniko aglidon|Ne naskas porko leonidon nek korniko aglidon
common_voice_eo_17913273|Fine ŝi diris mia karulo ĉiam amas min nun mi estas certa pri tio|Fine ŝi diris mia karulo ĉiam amas min nun mi estas certa pri tio
common_voice_eo_17913274|Aleksandro sin turnis por viŝi larmon|Aleksandro sin turnis por viŝi larmon
common_voice_eo_17913275|Ĉu estas li tiu kiu troviĝas antaŭ vi|Ĉu estas li tiu kiu troviĝas antaŭ vi
common_voice_eo_17913276|Feliĉo vezike sin levas sed baldaŭ falas kaj krevas|Feliĉo vezike sin levas sed baldaŭ falas kaj krevas
common_voice_eo_17913287|Mi ne povas kapti en ĝi la sencon|Mi ne povas kapti en ĝi la sencon
common_voice_eo_17913288|ĝi estas en la ĉambro kaj flugas en ĝi|ĝi estas en la ĉambro kaj flugas en ĝi
common_voice_eo_17913289|Li estis pala agitita|Li estis pala agitita
common_voice_eo_17913290|Mi estas la kaŭzo de tiu provo de memmortigo|Mi estas la kaŭzo de tiu provo de memmortigo
common_voice_eo_17913291|Li jam faras la lastan spiron|Li jam faras la lastan spiron
common_voice_eo_17913297|Tie ĉi malbone tie nebone|Tie ĉi malbone tie nebone
common_voice_eo_17913299|Estus malspritulo tiu kiu ĝin akceptus|Estus malspritulo tiu kiu ĝin akceptus
common_voice_eo_17913300|Ha jes vi estas prava respondis Petro ridetante mi tion forgesis|Ha jes vi estas prava respondis Petro ridetante mi tion forgesis
common_voice_eo_17913301|Obstina kiel kapro|Obstina kiel kapro
common_voice_eo_18689190|Ĉiu sezono kun sia bono|Ĉiu sezono kun sia bono
common_voice_eo_18689192|Kie regas virino malbona estas la fino|Kie regas virino malbona estas la fino
common_voice_eo_18689193|Mi vojaĝas en Hispanujon|Mi vojaĝas en Hispanujon
common_voice_eo_18689194|Kiel vi fartas sinjoro Maziero|Kiel vi fartas sinjoro Maziero
common_voice_eo_18689196|En arbaro sidis kaj arbojn ne vidis|En arbaro sidis kaj arbojn ne vidis
common_voice_eo_18689233|Kia strangulo|Kia strangulo
common_voice_eo_18689234|Kia demando tia respondo|Kia demando tia respondo
common_voice_eo_18689235|Aŭ de sia malliberigado se li ne estas tia|Aŭ de sia malliberigado se li ne estas tia
common_voice_eo_18689236|La urbestro eliris malkontenta|La urbestro eliris malkontenta
common_voice_eo_18689237|Ĝi povus liveri neniun profiton kaj estus malkuraĝaĵo neutila|Ĝi povus liveri neniun profiton kaj estus malkuraĝaĵo neutila
common_voice_eo_18689238|Griza barbo saĝon ne atestas|Griza barbo saĝon ne atestas
common_voice_eo_18689239|Ŝteletiston oni batas ŝtelegiston oni ŝatas|Ŝteletiston oni batas ŝtelegiston oni ŝatas
common_voice_eo_18689240|Ĝi estas necesega|Ĝi estas necesega
common_voice_eo_18689241|Kiu ĉion formanĝis en tago malsatos vespere|Kiu ĉion formanĝis en tago malsatos vespere
common_voice_eo_18689242|La infaneco de Fradeko kontraŭe estas malĝoja kaj senama|La infaneco de Fradeko kontraŭe estas malĝoja kaj senama
common_voice_eo_17953954|Fremda animo estas abismo sen limo|Fremda animo estas abismo sen limo
common_voice_eo_17953955|La morgaŭon la junulo estis tute resanigita|La morgaŭon la junulo estis tute resanigita
common_voice_eo_17953957|Vi estas prava respondis la bankiero|Vi estas prava respondis la bankiero
common_voice_eo_17953958|Vi ŝajnas malsaneta|Vi ŝajnas malsaneta
common_voice_eo_17953960|La ludo kandelon ne valoras|La ludo kandelon ne valoras
common_voice_eo_17953993|Oni lin konas kiel makulharan hundon|Oni lin konas kiel makulharan hundon
common_voice_eo_17953995|Li ne estis mi|Li ne estis mi
common_voice_eo_17953997|Hodiaŭ estas la dudek sepa tago de Marto|Hodiaŭ estas la dudek sepa tago de Marto
common_voice_eo_17953999|Sonorilo vokas al preĝejo kaj mem neniam eniras|Sonorilo vokas al preĝejo kaj mem neniam eniras
common_voice_eo_17954000|Kontraŭ bato senatenda ekzistas nenia defendo|Kontraŭ bato senatenda ekzistas nenia defendo
common_voice_eo_17954001|Klotildo mortas|Klotildo mortas
common_voice_eo_17954002|Eble li ne estas ankoraŭ tute malviva|Eble li ne estas ankoraŭ tute malviva
common_voice_eo_17954003|Mia patrino troviĝis en la lasta monato de sia gravedo|Mia patrino troviĝis en la lasta monato de sia gravedo
common_voice_eo_17954004|Ŝi agis sammaniere por la adreso|Ŝi agis sammaniere por la adreso
common_voice_eo_17954005|Kiu tro sin pravigas tiu mem sin kulpigas|Kiu tro sin pravigas tiu mem sin kulpigas
common_voice_eo_18397973|Estu tre saĝa|Estu tre saĝa
common_voice_eo_18397974|Baptopatro donu al mi konsilon|Baptopatro donu al mi konsilon
common_voice_eo_18397975|Ĉu al vi apartenas tiu ĉarma knabeto|Ĉu al vi apartenas tiu ĉarma knabeto
common_voice_eo_18397976|En tiu loĝejo la malgranda Herbeno pasigis la du trionojn de sia vivo|En tiu loĝejo la malgranda Herbeno pasigis la du trionojn de sia vivo
common_voice_eo_18397977|Fernando ripozinta jen estas Petro|Fernando ripozinta jen estas Petro
common_voice_eo_18398018|Ĉar mi estis ligita de promeso|Ĉar mi estis ligita de promeso
common_voice_eo_18398020|Do necesege ilin ĉiujn erarigis eksterordinara simileco|Do necesege ilin ĉiujn erarigis eksterordinara simileco
common_voice_eo_18398021|Ĉu estas li tiu kiu troviĝas antaŭ vi|Ĉu estas li tiu kiu troviĝas antaŭ vi
common_voice_eo_18398022|Ĉu ĉio kio apartenis al Filipo troviĝis en tiu kesto|Ĉu ĉio kio apartenis al Filipo troviĝis en tiu kesto
common_voice_eo_18398023|Ĉu mi ne posedas kampodomon en tiu loko|Ĉu mi ne posedas kampodomon en tiu loko
common_voice_eo_18398024|En ĉiu alia cirkonstanco la bankiero ne estus insistinta|En ĉiu alia cirkonstanco la bankiero ne estus insistinta
common_voice_eo_18398025|Ĉi tiu kiu estis delikatedukita homo komprenis ke lia ĉeesto ĝenas|Ĉi tiu kiu estis delikatedukita homo komprenis ke lia ĉeesto ĝenas
common_voice_eo_18398026|Esti kaŭzo de lia morto min tuje frenezigus|Esti kaŭzo de lia morto min tuje frenezigus
common_voice_eo_18398027|Absolute mia kara kolego|Absolute mia kara kolego
common_voice_eo_18398028|Do la forpelita aminduminto redonos la vivon al la perfida virino|Do la forpelita aminduminto redonos la vivon al la perfida virino
common_voice_eo_18398030|Ĉiam marŝante la bankiero daŭrigis paroli sola|Ĉiam marŝante la bankiero daŭrigis paroli sola
common_voice_eo_18398031|Ĉu ili kuraĝos ami ankoraŭ unu la alian|Ĉu ili kuraĝos ami ankoraŭ unu la alian
common_voice_eo_18398032|Ĉar la deziro kiun vi montris estis neniel ofenda por li|Ĉar la deziro kiun vi montris estis neniel ofenda por li
common_voice_eo_18094317|Nu kial do vi ĉiuj min rigardas tiel strange|Nu kial do vi ĉiuj min rigardas tiel strange
common_voice_eo_18094318|Se la gasto estas amata eĉ lia servanto ne restas malsata|Se la gasto estas amata eĉ lia servanto ne restas malsata
common_voice_eo_18094319|Li rapide ĝin konigis al siaj amikoj|Li rapide ĝin konigis al siaj amikoj
common_voice_eo_18094320|Sidi sur pingloj|Sidi sur pingloj
common_voice_eo_18094321|Ankaŭ al nia nesto venos iam la festo|Ankaŭ al nia nesto venos iam la festo
common_voice_eo_18109277|Ni esperu ke ni havos nenian malfacilecon por retrovi tiun virinon|Ni esperu ke ni havos nenian malfacilecon por retrovi tiun virinon
common_voice_eo_18109280|Li devas eliri pro tre longa vojaĝo|Li devas eliri pro tre longa vojaĝo
common_voice_eo_18109281|Sola Juliino kontraŭbatalis|Sola Juliino kontraŭbatalis
common_voice_eo_18109297|Nu ili tute malaperis|Nu ili tute malaperis
common_voice_eo_18109298|Konstrui kastelojn en aero|Konstrui kastelojn en aero
common_voice_eo_18109299|Malsaĝulo ofte estas profeto|Malsaĝulo ofte estas profeto
common_voice_eo_18109300|Ĝi estis la voĉo de Maŭrico|Ĝi estis la voĉo de Maŭrico
common_voice_eo_18109301|Granda nubo malgranda pluvo|Granda nubo malgranda pluvo
common_voice_eo_18109302|Oni rekondukis la kulpigaton al lia malliberejo|Oni rekondukis la kulpigaton al lia malliberejo
common_voice_eo_18109303|Mi alportis la aferon ne ĝin malferminte|Mi alportis la aferon ne ĝin malferminte
common_voice_eo_18109304|La socio ĉiam agis kun mi same kiel kun leprulo|La socio ĉiam agis kun mi same kiel kun leprulo
common_voice_eo_18109305|Edzo kaj edzino  ĉiela difino|Edzo kaj edzino  ĉiela difino
common_voice_eo_18109306|Dum okazis tiu mistera dramo Fernando revenis piede Parizon|Dum okazis tiu mistera dramo Fernando revenis piede Parizon
common_voice_eo_18495613|Kurbiĝu hoko laŭ postuloj de la loko|Kurbiĝu hoko laŭ postuloj de la loko
common_voice_eo_18495614|Malriĉigas ne nehavado sed trogranda dezirado|Malriĉigas ne nehavado sed trogranda dezirado
common_voice_eo_18495615|Oni komencas per ŝteletoj kaj finas per ŝtelegoj|Oni komencas per ŝteletoj kaj finas per ŝtelegoj
common_voice_eo_18495616|Malmulte kredeble|Malmulte kredeble
common_voice_eo_18495617|Preĝejo proksima sed Dio malproksima|Preĝejo proksima sed Dio malproksima
common_voice_eo_18495633|Venas kvazaŭ vokita kaj petita|Venas kvazaŭ vokita kaj petita
common_voice_eo_18495634|Sinjorino Herbeno iris el mirigoj al mirigoj|Sinjorino Herbeno iris el mirigoj al mirigoj
common_voice_eo_18495635|Pli poste Herbeno edziĝis|Pli poste Herbeno edziĝis
common_voice_eo_18495636|Voli aŭ ne voli neniu malpermesas|Voli aŭ ne voli neniu malpermesas
common_voice_eo_18495637|Post ok tagoj nia geedza kunvivo estos konita de ĉiuj homoj|Post ok tagoj nia geedza kunvivo estos konita de ĉiuj homoj
common_voice_eo_18495653|Mi vin preĝas propetu por mi apud Leopoldo|Mi vin preĝas propetu por mi apud Leopoldo
common_voice_eo_18495654|Tiam vi multe amis vian praonklon|Tiam vi multe amis vian praonklon
common_voice_eo_18495657|Helpas krako kontraŭ atako|Helpas krako kontraŭ atako
common_voice_eo_18495674|Tamen ili sendiskute venas al sama konsento|Tamen ili sendiskute venas al sama konsento
common_voice_eo_18495677|Juliino silentiĝis|Juliino silentiĝis
common_voice_eo_18495713|Min mortigi por sin venĝi pro ĉiuj malfeliĉaĵoj kies kaŭzo mi estas|Min mortigi por sin venĝi pro ĉiuj malfeliĉaĵoj kies kaŭzo mi estas
common_voice_eo_18495714|La doktoro kredis rekoni la simptomojn de cerba brulumo|La doktoro kredis rekoni la simptomojn de cerba brulumo
common_voice_eo_18495715|Kaj mi en la profundaĵoj de la glaciejo|Kaj mi en la profundaĵoj de la glaciejo
common_voice_eo_18495716|Preĝon faru sed farunon preparu|Preĝon faru sed farunon preparu
common_voice_eo_18495717|Disputo kredigas sed ne certigas|Disputo kredigas sed ne certigas
common_voice_eo_17900198|Ne ĉiu ĝibulo estas sanktulo|Ne ĉiu ĝibulo estas sanktulo
common_voice_eo_17900199|Venu do ŝi rediris|Venu do ŝi rediris
common_voice_eo_17900200|Laboro finita  ripozo merita|Laboro finita  ripozo merita
common_voice_eo_17900201|Li devis atendi la respondon de sinjorino Herbeno|Li devis atendi la respondon de sinjorino Herbeno
common_voice_eo_17900202|Li trovis Eduardon senmovigitan de ĉagrenego|Li trovis Eduardon senmovigitan de ĉagrenego
